"objectid","line","long","lat","aline","num"
1702,"J-Z-4-5-6",-74.0037339997591,40.7137210006852,"No",5
1703,"4-5",-74.011997000228,40.707190000631,"No",2
1704,"4-5",-74.0118479999475,40.7074460007922,"No",2
1705,"4-5",-74.0117310004377,40.7075770011371,"No",2
1706,"4-5",-74.0139200004486,40.7046590012969,"No",2
1707,"4-5",-74.0135019997382,40.7046290010172,"No",2
1708,"R-2-3-4-5",-73.9905600002333,40.6923400005909,"No",5
1709,"R-2-3-4-5",-73.9903010002175,40.6922990012118,"No",5
1710,"R-2-3-4-5",-73.9900989996308,40.6925480010578,"No",5
1711,"R-2-3-4-5",-73.9905719994643,40.692588001041,"No",5
1712,"2-5",-73.850359999622,40.9035970011498,"No",2
1713,"2-5",-73.8503209997595,40.9032830012699,"No",2
1714,"2-5",-73.8501239996786,40.9035090004717,"No",2
1715,"2-5",-73.8543160003609,40.8986200011651,"No",2
1716,"2-5",-73.8542879996536,40.8983230011781,"No",2
1717,"2-5",-73.8573439999327,40.8932150008821,"No",2
1718,"2-5",-73.8574050005875,40.8935970011012,"No",2
1719,"2-5",-73.860665999997,40.8877090010503,"No",2
1720,"2-5",-73.8604440003357,40.8876600012137,"No",2
1721,"2-5",-73.8605170001257,40.8879720009358,"No",2
1722,"2-5",-73.8628699998694,40.8837230008397,"No",2
1723,"2-5",-73.8627429995917,40.8834390009521,"No",2
1724,"2-5",-73.8661850005492,40.8777790007218,"No",2
1725,"2-5",-73.8664209996575,40.877839000805,"No",2
1726,"2-5",-73.8672829994385,40.8716310010809,"No",2
1727,"2-5",-73.8670430001971,40.8712150013202,"No",2
1728,"2-5",-73.8674760000637,40.8656050005345,"No",2
1729,"2-5",-73.867245999978,40.8652570010246,"No",2
1730,"2-5",-73.8675439994901,40.8563380008542,"No",2
1731,"2-5",-73.8677709998187,40.8564030011985,"No",2
1732,"2-5",-73.8675210002094,40.856337001015,"No",2
1733,"2-5",-73.8683819995055,40.8487620007369,"No",2
1879,"R",-74.0111979994854,40.7102010011558,"No",1
1880,"R",-74.0110659995303,40.7104350008683,"No",1
1881,"R",-74.0140000000511,40.706345001186,"No",1
1882,"R",-74.0132729997249,40.7074950006061,"No",1
1883,"R",-74.0131660004894,40.7076590004885,"No",1
1884,"R",-74.0129629996621,40.707950001205,"No",1
1885,"R",-74.0128629996312,40.7080830008115,"No",1
1886,"R",-74.0134540001245,40.7072250009209,"No",1
1887,"R-1",-74.0132840000959,40.7040150008453,"No",2
1888,"R-1",-74.0129999994986,40.7041140012995,"No",2
1889,"R-1",-74.0132929997706,40.704096000827,"No",2
1890,"R-2-3-4-5",-73.9926189995733,40.6944160006752,"No",5
1891,"R-2-3-4-5",-73.9926350002696,40.6942320008326,"No",5
1892,"R-2-3-4-5",-73.9928299999051,40.6944750011996,"No",5
1893,"A-C-F-R",-73.985190000384,40.69198000046,"Yes",4
1894,"A-C-F-R",-73.9851719999388,40.6923150006838,"Yes",4
1895,"A-C-F-R",-73.9853949994592,40.6920310010983,"Yes",4
1896,"B-Q-R",-73.9825649997199,40.6915400013432,"No",3
1897,"B-Q-R",-73.982047999567,40.6915620006359,"No",3
1898,"R",-73.9834160002471,40.677135001084,"No",1
1899,"F-G-R",-73.9887779995749,40.6705380004823,"No",3
1900,"R",-73.9932450001222,40.6652690010413,"No",1
1901,"R",-73.9982200001334,40.6604890007435,"No",1
1902,"R",-74.0136880005718,40.6456190012057,"No",1
1903,"N-R",-74.0188569996071,40.6406820007747,"No",2
1904,"N-R",-74.0185310004459,40.6405010009268,"No",2
1905,"R",-74.0233130004047,40.6354680005613,"No",1
1906,"R",-74.0254589995802,40.6302210013303,"No",1
1907,"R",-74.0282040000174,40.6234980007685,"No",1
1908,"R",-74.0306960003252,40.6175870007988,"No",1
1909,"R",-74.0304039998326,40.6173630009233,"No",1
1910,"B-Q-D-N-R-2-3-4-5",-73.9776279995113,40.6852220006935,"No",9
1911,"B-Q-FS",-73.9622850000592,40.6624820005684,"No",3
1912,"B-Q-FS",-73.9622490005331,40.6627270012343,"No",3
1913,"B-Q",-73.9619090002616,40.6542510005583,"No",2
1914,"B-Q",-73.9627319996762,40.6514820011442,"No",2
1915,"B-Q",-73.960791999871,40.6251300011442,"No",2
1916,"B-Q",-73.9594540001602,40.6179280006252,"No",2
1921,"Q",-73.9585669338935,40.7689931909949,"No",1
1922,"Q",-73.9582874269416,40.7686940752259,"No",1
1923,"Q",-73.9594743418311,40.767040118612,"No",1
1924,"Q",-73.9595917274254,40.7668837738435,"No",1
1925,"Q",-73.9513360610413,40.7778182712507,"No",1
1926,"Q",-73.9514598398881,40.7778637429972,"No",1
1927,"Q",-73.9516252545205,40.7777406625492,"No",1
1928,"Q",-73.9528142369956,40.7761877094679,"No",1
1929,"Q",-73.9474729969104,40.7840988849556,"No",1
1930,"Q",-73.9476188981415,40.7839160883093,"No",1
1931,"Q",-73.9477293853909,40.782924388986,"No",1
1932,"Q",-73.9482379246047,40.7829669087856,"No",1
